time_s,ch0_uv,ch0_lead_off
155.444444,-11512.50,0
155.450000,-475.00,0
155.455556,5112.50,0
155.461111,-8525.00,0
155.466667,4275.00,0
155.472222,-1975.00,0
155.477778,5137.50,0
155.483333,24525.00,0
155.488889,6062.50,0
155.494444,-1712.50,1
155.500000,8725.00,0
155.505556,11512.50,0
155.511111,5862.50,0
155.516667,-1737.50,0
155.522222,-1925.00,0
155.527778,-2462.50,0
155.533333,5112.50,0
155.538889,-1925.00,0
155.544444,-1712.50,1
155.550000,-9862.50,0
155.555556,5137.50,0
155.561111,8725.00,0
155.566667,5462.50,0
155.572222,-1712.50,1
155.577778,5325.00,0
155.583333,5112.50,0
155.588889,6862.50,0
155.594444,-1725.00,0
155.600000,-5350.00,0
155.605556,-2062.50,0
155.611111,5125.00,0
155.616667,-1937.50,0
155.622222,-4912.50,0
155.627778,-3875.00,0
155.633333,5112.50,0
155.638889,-25537.50,0
155.644444,5262.50,0
155.650000,-1725.00,0
155.655556,5337.50,0
155.661111,8312.50,0
155.666667,7475.00,0
155.672222,-1712.50,1
155.677778,12137.50,0
155.683333,-1862.50,0
155.688889,5137.50,0
155.694444,-1950.00,0
155.700000,-8112.50,0
155.705556,-875.00,0
155.711111,5112.50,0
155.716667,-8537.50,0
155.722222,4275.00,0
155.727778,-1950.00,0
155.733333,5137.50,0
155.738889,24525.00,0
155.744444,6262.50,0
155.750000,-1712.50,1
155.755556,8525.00,0
155.761111,8312.50,0
155.766667,3862.50,0
155.772222,-1737.50,0
155.777778,-1925.00,0
155.783333,-2462.50,0
155.788889,5112.50,0
155.794444,-1925.00,0
155.800000,-1712.50,1
155.805556,-6862.50,0
155.811111,5137.50,0
155.816667,8725.00,0
155.822222,5462.50,0
155.827778,-1712.50,1
155.833333,5325.00,0
155.838889,5112.50,0
155.844444,10475.00,0
155.850000,-1725.00,0
155.855556,-8787.50,0
155.861111,-2062.50,0
155.866667,5125.00,0
155.872222,-1937.50,0
155.877778,-4912.50,0
155.883333,-3875.00,0
155.888889,5112.50,0
155.894444,-18537.50,0
155.900000,5462.50,0
155.905556,-1725.00,0
155.911111,5137.50,0
155.916667,8312.50,0
155.922222,7475.00,0
155.927778,-1712.50,1
155.933333,13137.50,0
155.938889,-2062.50,0
155.944444,5125.00,0
155.950000,-1737.50,0
155.955556,-11512.50,0
155.961111,-475.00,0
155.966667,5112.50,0
155.972222,-8537.50,0
155.977778,4287.50,0
155.983333,-1650.00,0
155.988889,5137.50,0
155.994444,-20475.00,0
156.000000,3662.50,0
156.005556,-1712.50,1
156.011111,8525.00,0
156.016667,8312.50,0
156.022222,3662.50,0
156.027778,-1737.50,0
156.033333,-1925.00,0
156.038889,-2462.50,0
156.044444,5112.50,0
156.050000,-1925.00,0
156.055556,-1712.50,1
156.061111,-6662.50,0
156.066667,5137.50,0
156.072222,8725.00,0
156.077778,5462.50,0
156.083333,-1712.50,1
156.088889,5325.00,0
156.094444,5112.50,0
156.100000,10462.50,0
156.105556,-1712.50,1
156.111111,-8650.00,0
156.116667,-2062.50,0
156.122222,5125.00,0
156.127778,-1937.50,0
156.133333,-4912.50,0
156.138889,-3875.00,0
156.144444,5112.50,0
156.150000,-18537.50,0
156.155556,5250.00,0
156.161111,-1725.00,0
156.166667,5337.50,0
156.172222,8312.50,0
156.177778,7275.00,0
156.183333,-1712.50,1
156.188889,15337.50,0
156.194444,-1862.50,0
156.200000,5137.50,0
156.205556,-1950.00,0
156.211111,-11325.00,0
156.216667,-662.50,0
156.222222,5112.50,0
156.227778,-8525.00,0
156.233333,7687.50,0
156.238889,-1862.50,0
156.244444,5137.50,0
156.250000,11725.00,0
156.255556,5462.50,0
156.261111,-1712.50,1
156.266667,8525.00,0
156.272222,8312.50,0
156.277778,3862.50,0
156.283333,-1737.50,0
156.288889,-1925.00,0
156.294444,-2462.50,0
156.300000,5112.50,0
156.305556,-1925.00,0
156.311111,-1712.50,1
156.316667,-9862.50,0
156.322222,5137.50,0
156.327778,8725.00,0
156.333333,5462.50,0
156.338889,-1712.50,1
156.344444,5325.00,0
156.350000,5112.50,0
156.355556,10462.50,0
156.361111,-1712.50,1
156.366667,-8650.00,0
156.372222,-2062.50,0
156.377778,5125.00,0
156.383333,-1937.50,0
156.388889,-4912.50,0
156.394444,-3875.00,0
156.400000,5112.50,0
156.405556,-18737.50,0
156.411111,5462.50,0
156.416667,-1725.00,0
156.422222,5137.50,0
156.427778,8312.50,0
156.433333,7475.00,0
156.438889,-1712.50,1
156.444444,15937.50,0
156.450000,-1862.50,0
156.455556,5125.00,0
156.461111,-1937.50,0
156.466667,-14525.00,0
156.472222,-862.50,0
156.477778,5112.50,0
156.483333,-8525.00,0
156.488889,7687.50,0
156.494444,-1862.50,0
156.500000,5137.50,0
156.505556,11725.00,0
156.511111,5662.50,0
156.516667,-1712.50,1
156.522222,8525.00,0
156.527778,8312.50,0
156.533333,3862.50,0
156.538889,-1737.50,0
156.544444,-1925.00,0
156.550000,-2262.50,0
156.555556,5112.50,0
156.561111,-1925.00,0
156.566667,-1712.50,1
156.572222,-7062.50,0
156.577778,5137.50,0
156.583333,8725.00,0
156.588889,5462.50,0
156.594444,-1712.50,1
156.600000,5325.00,0
156.605556,5112.50,0
156.611111,10462.50,0
156.616667,-1712.50,1
156.622222,-23537.50,0
156.627778,17600.00,0
156.633333,-23362.50,0
156.638889,-25600.00,0
156.644444,-25600.00,0
156.650000,-8775.00,0
156.655556,-24637.50,0
156.661111,-16575.00,0
156.666667,-24987.50,0
156.672222,-14362.50,0
156.677778,-22000.00,0
156.683333,-14362.50,0
156.688889,-25000.00,0
156.694444,-15775.00,0
156.700000,-22400.00,0
156.705556,-14362.50,0
156.711111,-24987.50,0
156.716667,-8775.00,0
156.722222,-24637.50,0
156.727778,-16575.00,0
156.733333,-24987.50,0
156.738889,-15162.50,0
156.744444,-22000.00,0
156.750000,-14362.50,0
156.755556,-24987.50,0
156.761111,-15775.00,0
156.766667,-25600.00,0
156.772222,-15775.00,0
156.777778,-8850.00,0
156.783333,-2062.50,0
156.788889,5125.00,0
156.794444,-1937.50,0
156.800000,-4912.50,0
156.805556,-3675.00,0
156.811111,5112.50,0
156.816667,22862.50,0
156.822222,5262.50,0
156.827778,-1725.00,0
156.833333,5337.50,0
156.838889,8312.50,0
156.844444,7275.00,0
156.850000,-1712.50,1
156.855556,12537.50,0
156.861111,-2062.50,0
156.866667,5125.00,0
156.872222,-1737.50,0
